channel_id,server_id,date,message_count,active_users
server_004_text_4,server_004,2026-04-11,24,12
server_004_text_5,server_004,2026-04-11,101,25
server_004_text_1,server_004,2026-04-12,50,12
server_004_text_2,server_004,2026-04-12,32,8
server_004_text_3,server_004,2026-04-12,96,48
server_004_text_4,server_004,2026-04-12,39,19
server_004_text_5,server_004,2026-04-12,104,34
server_004_text_1,server_004,2026-04-13,52,26
server_004_text_2,server_004,2026-04-13,88,29
server_004_text_3,server_004,2026-04-13,70,60
server_004_text_4,server_004,2026-04-13,28,28
server_004_text_5,server_004,2026-04-13,4,1
server_004_text_1,server_004,2026-04-14,39,13
server_004_text_2,server_004,2026-04-14,26,23
server_004_text_3,server_004,2026-04-14,61,20
server_004_text_4,server_004,2026-04-14,33,5
server_004_text_5,server_004,2026-04-14,13,13
server_004_text_1,server_004,2026-04-15,60,15
server_004_text_2,server_004,2026-04-15,18,18
server_004_text_3,server_004,2026-04-15,77,25
server_004_text_4,server_004,2026-04-15,12,3
server_004_text_5,server_004,2026-04-15,44,11
server_004_text_1,server_004,2026-04-16,56,18
server_004_text_2,server_004,2026-04-16,47,11
server_004_text_3,server_004,2026-04-16,87,21
server_004_text_4,server_004,2026-04-16,31,7
server_004_text_5,server_004,2026-04-16,45,22
server_004_text_1,server_004,2026-04-17,97,24
server_004_text_2,server_004,2026-04-17,159,39
server_004_text_3,server_004,2026-04-17,30,30
server_004_text_4,server_004,2026-04-17,40,20
server_004_text_5,server_004,2026-04-17,45,22
server_004_text_1,server_004,2026-04-18,54,13
server_004_text_2,server_004,2026-04-18,39,19
server_004_text_3,server_004,2026-04-18,73,37
server_004_text_4,server_004,2026-04-18,48,37
server_004_text_5,server_004,2026-04-18,42,21
server_004_text_1,server_004,2026-04-19,20,10
server_004_text_2,server_004,2026-04-19,72,18
server_004_text_3,server_004,2026-04-19,59,29
server_004_text_4,server_004,2026-04-19,55,13
server_004_text_5,server_004,2026-04-19,105,26
server_004_text_1,server_004,2026-04-20,82,10
server_004_text_2,server_004,2026-04-20,11,2
server_004_text_3,server_004,2026-04-20,38,12
server_004_text_4,server_004,2026-04-20,57,57
server_004_text_5,server_004,2026-04-20,35,35
server_004_text_1,server_004,2026-04-21,41,41
server_004_text_2,server_004,2026-04-21,29,29
server_004_text_3,server_004,2026-04-21,148,21
server_004_text_4,server_004,2026-04-21,53,17
server_004_text_5,server_004,2026-04-21,40,20
server_004_text_1,server_004,2026-04-22,30,15
server_004_text_2,server_004,2026-04-22,74,37
server_004_text_3,server_004,2026-04-22,43,14
server_004_text_4,server_004,2026-04-22,130,43
server_004_text_5,server_004,2026-04-22,24,4
server_004_text_1,server_004,2026-04-23,121,40
server_004_text_2,server_004,2026-04-23,93,23
server_004_text_3,server_004,2026-04-23,26,6
server_004_text_4,server_004,2026-04-23,65,32
server_004_text_5,server_004,2026-04-23,73,65
server_004_text_1,server_004,2026-04-24,10,2
server_004_text_2,server_004,2026-04-24,63,15
server_004_text_3,server_004,2026-04-24,18,4
server_004_text_4,server_004,2026-04-24,52,26
server_004_text_5,server_004,2026-04-24,18,18
server_004_text_1,server_004,2026-04-25,38,19
server_004_text_2,server_004,2026-04-25,55,11
server_004_text_3,server_004,2026-04-25,106,35
server_004_text_4,server_004,2026-04-25,63,46
server_004_text_5,server_004,2026-04-25,30,10
server_004_text_1,server_004,2026-04-26,44,22
server_004_text_2,server_004,2026-04-26,40,40
server_004_text_3,server_004,2026-04-26,170,42
server_004_text_4,server_004,2026-04-26,13,6
server_004_text_5,server_004,2026-04-26,73,18
server_004_text_1,server_004,2026-04-27,24,8
server_004_text_2,server_004,2026-04-27,18,18
server_004_text_3,server_004,2026-04-27,40,20
server_004_text_4,server_004,2026-04-27,76,25
server_004_text_5,server_004,2026-04-27,81,42
server_004_text_1,server_004,2026-04-28,71,35
server_004_text_2,server_004,2026-04-28,29,29
server_004_text_3,server_004,2026-04-28,33,11
server_004_text_4,server_004,2026-04-28,60,30
server_004_text_5,server_004,2026-04-28,11,3
server_004_text_1,server_004,2026-04-29,123,30
server_004_text_2,server_004,2026-04-29,27,9
server_004_text_3,server_004,2026-04-29,58,19
server_004_text_4,server_004,2026-04-29,62,30
server_004_text_5,server_004,2026-04-29,5,2
server_004_text_1,server_004,2026-04-30,63,21
server_004_text_2,server_004,2026-04-30,110,56
server_004_text_3,server_004,2026-04-30,23,7
server_004_text_4,server_004,2026-04-30,38,12
server_004_text_5,server_004,2026-04-30,23,2
server_004_text_1,server_004,2026-05-01,51,12
server_004_text_2,server_004,2026-05-01,120,40
server_004_text_3,server_004,2026-05-01,96,32
server_004_text_4,server_004,2026-05-01,66,45
server_004_text_5,server_004,2026-05-01,20,6
server_004_text_1,server_004,2026-05-02,15,15
server_004_text_2,server_004,2026-05-02,21,7
server_004_text_3,server_004,2026-05-02,42,14
server_004_text_4,server_004,2026-05-02,17,4
server_004_text_5,server_004,2026-05-02,76,36
server_004_text_1,server_004,2026-05-03,63,10
server_004_text_2,server_004,2026-05-03,28,14
server_004_text_3,server_004,2026-05-03,30,6
server_004_text_4,server_004,2026-05-03,40,40
server_004_text_5,server_004,2026-05-03,27,13
server_004_text_1,server_004,2026-05-04,7,7
server_004_text_2,server_004,2026-05-04,7,2
server_004_text_3,server_004,2026-05-04,17,2
server_004_text_4,server_004,2026-05-04,36,18
server_004_text_5,server_004,2026-05-04,16,5
server_004_text_1,server_004,2026-05-05,23,7
server_004_text_2,server_004,2026-05-05,81,27
server_004_text_3,server_004,2026-05-05,39,6
server_004_text_4,server_004,2026-05-05,13,6
server_004_text_5,server_004,2026-05-05,26,6
server_004_text_1,server_004,2026-05-06,27,13
server_004_text_2,server_004,2026-05-06,10,2
server_004_text_3,server_004,2026-05-06,10,5
server_004_text_4,server_004,2026-05-06,39,9
server_004_text_5,server_004,2026-05-06,109,27
server_004_text_1,server_004,2026-05-07,86,38
server_004_text_2,server_004,2026-05-07,51,25
server_004_text_3,server_004,2026-05-07,19,6
server_004_text_4,server_004,2026-05-07,27,5
server_004_text_5,server_004,2026-05-07,69,17
server_004_text_1,server_004,2026-05-08,42,10
server_004_text_2,server_004,2026-05-08,41,41
server_004_text_3,server_004,2026-05-08,105,41
server_004_text_4,server_004,2026-05-08,53,8
server_004_text_5,server_004,2026-05-08,2,0
server_004_text_1,server_004,2026-05-09,189,37
server_004_text_2,server_004,2026-05-09,124,31
server_004_text_3,server_004,2026-05-09,53,13
server_004_text_4,server_004,2026-05-09,115,57
server_004_text_5,server_004,2026-05-09,158,73
server_004_text_1,server_004,2026-05-10,41,13
server_004_text_2,server_004,2026-05-10,23,7
server_004_text_3,server_004,2026-05-10,197,83
server_004_text_4,server_004,2026-05-10,58,14
server_004_text_5,server_004,2026-05-10,100,20
server_004_text_1,server_004,2026-05-11,17,3
server_004_text_2,server_004,2026-05-11,15,5
server_004_text_3,server_004,2026-05-11,77,19
server_004_text_4,server_004,2026-05-11,48,48
server_004_text_5,server_004,2026-05-11,8,2
server_004_text_1,server_004,2026-05-12,12,6
server_004_text_2,server_004,2026-05-12,54,13
server_004_text_3,server_004,2026-05-12,16,5
server_004_text_4,server_004,2026-05-12,43,10
server_004_text_5,server_004,2026-05-12,12,4
server_004_text_1,server_004,2026-05-13,11,1
server_004_text_2,server_004,2026-05-13,13,6
server_004_text_3,server_004,2026-05-13,24,6
server_004_text_4,server_004,2026-05-13,5,1
server_004_text_5,server_004,2026-05-13,62,20
server_004_text_1,server_004,2026-05-14,67,22
server_004_text_2,server_004,2026-05-14,19,4
server_004_text_3,server_004,2026-05-14,31,15
server_004_text_4,server_004,2026-05-14,65,22
server_004_text_5,server_004,2026-05-14,13,4
server_004_text_1,server_004,2026-05-15,86,21
server_004_text_2,server_004,2026-05-15,97,24
server_004_text_3,server_004,2026-05-15,18,4
server_004_text_4,server_004,2026-05-15,9,9
server_004_text_5,server_004,2026-05-15,83,41
server_004_text_1,server_004,2026-05-16,42,10
server_004_text_2,server_004,2026-05-16,15,7
server_004_text_3,server_004,2026-05-16,10,5
server_004_text_4,server_004,2026-05-16,7,3
server_004_text_5,server_004,2026-05-16,53,13
server_004_text_1,server_004,2026-05-17,34,30
server_004_text_2,server_004,2026-05-17,50,30
server_004_text_3,server_004,2026-05-17,21,7
server_004_text_4,server_004,2026-05-17,25,8
server_004_text_5,server_004,2026-05-17,38,19
server_004_text_1,server_004,2026-05-18,9,9
server_004_text_2,server_004,2026-05-18,23,7
server_004_text_3,server_004,2026-05-18,82,38
server_004_text_4,server_004,2026-05-18,63,21
server_004_text_5,server_004,2026-05-18,70,17
server_004_text_1,server_004,2026-05-19,28,7
server_004_text_2,server_004,2026-05-19,45,22
server_004_text_3,server_004,2026-05-19,11,2
server_004_text_4,server_004,2026-05-19,31,27
server_004_text_5,server_004,2026-05-19,10,3
server_004_text_1,server_004,2026-05-20,44,30
server_004_text_2,server_004,2026-05-20,41,10
server_004_text_3,server_004,2026-05-20,14,14
server_004_text_4,server_004,2026-05-20,20,5
server_004_text_5,server_004,2026-05-20,31,30
server_004_text_1,server_004,2026-05-21,22,4
server_004_text_2,server_004,2026-05-21,6,2
server_004_text_3,server_004,2026-05-21,23,7
server_004_text_4,server_004,2026-05-21,78,78
server_004_text_5,server_004,2026-05-21,54,54
server_004_text_1,server_004,2026-05-22,21,14
server_004_text_2,server_004,2026-05-22,23,7
server_004_text_3,server_004,2026-05-22,18,3
server_004_text_4,server_004,2026-05-22,11,3
server_004_text_5,server_004,2026-05-22,23,7
server_004_text_1,server_004,2026-05-23,30,30
server_004_text_2,server_004,2026-05-23,25,12
server_004_text_3,server_004,2026-05-23,89,44
server_004_text_4,server_004,2026-05-23,73,24
server_004_text_5,server_004,2026-05-23,42,21
server_004_text_1,server_004,2026-05-24,53,13
server_004_text_2,server_004,2026-05-24,47,23
server_004_text_3,server_004,2026-05-24,53,53
server_004_text_4,server_004,2026-05-24,33,6
server_004_text_5,server_004,2026-05-24,104,26
server_004_text_1,server_004,2026-05-25,56,56
server_004_text_2,server_004,2026-05-25,147,29
server_004_text_3,server_004,2026-05-25,11,2
server_004_text_4,server_004,2026-05-25,22,4
server_004_text_5,server_004,2026-05-25,28,4
server_004_text_1,server_004,2026-05-26,39,37
server_004_text_2,server_004,2026-05-26,65,13
server_004_text_3,server_004,2026-05-26,39,37
server_004_text_4,server_004,2026-05-26,31,10
server_004_text_5,server_004,2026-05-26,120,37
server_004_text_1,server_004,2026-05-27,2,0
server_004_text_2,server_004,2026-05-27,2,2
server_004_text_3,server_004,2026-05-27,6,3
server_004_text_4,server_004,2026-05-27,1,0
server_004_text_5,server_004,2026-05-27,9,3
server_004_text_1,server_004,2026-05-28,110,43
server_004_text_2,server_004,2026-05-28,27,9
server_004_text_3,server_004,2026-05-28,161,40
server_004_text_4,server_004,2026-05-28,10,1
server_004_text_5,server_004,2026-05-28,24,8
server_004_text_1,server_004,2026-05-29,129,61
server_004_text_2,server_004,2026-05-29,60,30
server_004_text_3,server_004,2026-05-29,10,1
server_004_text_4,server_004,2026-05-29,80,20
server_004_text_5,server_004,2026-05-29,3,1
server_004_text_1,server_004,2026-05-30,91,30
server_004_text_2,server_004,2026-05-30,54,9
server_004_text_3,server_004,2026-05-30,28,14
server_004_text_4,server_004,2026-05-30,45,9
server_004_text_5,server_004,2026-05-30,145,24
server_004_text_1,server_004,2026-05-31,6,0
server_004_text_2,server_004,2026-05-31,5,1
server_004_text_3,server_004,2026-05-31,14,14
server_004_text_4,server_004,2026-05-31,19,9
server_004_text_5,server_004,2026-05-31,19,3
server_004_text_1,server_004,2026-06-01,12,2
server_004_text_2,server_004,2026-06-01,76,59
server_004_text_3,server_004,2026-06-01,41,13
server_004_text_4,server_004,2026-06-01,21,4
server_004_text_5,server_004,2026-06-01,29,14
server_004_text_1,server_004,2026-06-02,3,3
server_004_text_2,server_004,2026-06-02,7,2
server_004_text_3,server_004,2026-06-02,12,6
server_004_text_4,server_004,2026-06-02,25,25
server_004_text_5,server_004,2026-06-02,106,26
server_004_text_1,server_004,2026-06-03,18,3
server_004_text_2,server_004,2026-06-03,64,16
server_004_text_3,server_004,2026-06-03,14,4
server_004_text_4,server_004,2026-06-03,2,0
server_004_text_5,server_004,2026-06-03,105,35
server_004_text_1,server_004,2026-06-04,32,10
server_004_text_2,server_004,2026-06-04,29,7
server_004_text_3,server_004,2026-06-04,14,4
server_004_text_4,server_004,2026-06-04,42,42
server_004_text_5,server_004,2026-06-04,37,12
server_004_text_1,server_004,2026-06-05,9,1
server_004_text_2,server_004,2026-06-05,117,74
server_004_text_3,server_004,2026-06-05,66,11
server_004_text_4,server_004,2026-06-05,70,17
server_004_text_5,server_004,2026-06-05,22,5
server_004_text_1,server_004,2026-06-06,90,27
server_004_text_2,server_004,2026-06-06,21,10
server_004_text_3,server_004,2026-06-06,9,1
server_004_text_4,server_004,2026-06-06,40,20
server_004_text_5,server_004,2026-06-06,79,27
server_004_text_1,server_004,2026-06-07,28,9
server_004_text_2,server_004,2026-06-07,142,28
server_004_text_3,server_004,2026-06-07,214,35
server_004_text_4,server_004,2026-06-07,19,3
server_004_text_5,server_004,2026-06-07,15,7
server_004_text_1,server_004,2026-06-08,81,40
server_004_text_2,server_004,2026-06-08,81,40
server_004_text_3,server_004,2026-06-08,65,9
server_004_text_4,server_004,2026-06-08,57,54
server_004_text_5,server_004,2026-06-08,30,3
server_004_text_1,server_004,2026-06-09,81,16
server_004_text_2,server_004,2026-06-09,51,25
server_004_text_3,server_004,2026-06-09,83,41
server_004_text_4,server_004,2026-06-09,21,3
server_004_text_5,server_004,2026-06-09,40,8
server_004_text_1,server_004,2026-06-10,28,9
server_004_text_2,server_004,2026-06-10,9,2
server_004_text_3,server_004,2026-06-10,44,28
server_004_text_4,server_004,2026-06-10,28,28
server_004_text_5,server_004,2026-06-10,20,6
server_004_text_1,server_004,2026-06-11,37,18
server_004_text_2,server_004,2026-06-11,74,24
server_004_text_3,server_004,2026-06-11,91,47
server_004_text_4,server_004,2026-06-11,26,26
server_004_text_5,server_004,2026-06-11,5,1
server_004_text_1,server_004,2026-06-12,105,71
server_004_text_2,server_004,2026-06-12,93,71
server_004_text_3,server_004,2026-06-12,58,11
server_004_text_4,server_004,2026-06-12,77,15
server_004_text_5,server_004,2026-06-12,16,4
server_004_text_1,server_004,2026-06-13,55,18
server_004_text_2,server_004,2026-06-13,74,37
server_004_text_3,server_004,2026-06-13,34,11
server_004_text_4,server_004,2026-06-13,41,41
server_004_text_5,server_004,2026-06-13,143,71
server_004_text_1,server_004,2026-06-14,25,6
server_004_text_2,server_004,2026-06-14,70,17
server_004_text_3,server_004,2026-06-14,56,11
server_004_text_4,server_004,2026-06-14,14,4
server_004_text_5,server_004,2026-06-14,107,35
server_004_text_1,server_004,2026-06-15,34,8
server_004_text_2,server_004,2026-06-15,22,5
server_004_text_3,server_004,2026-06-15,16,5
server_004_text_4,server_004,2026-06-15,19,4
server_004_text_5,server_004,2026-06-15,89,29
server_004_text_1,server_004,2026-06-16,0,0
server_004_text_2,server_004,2026-06-16,0,0
server_004_text_3,server_004,2026-06-16,0,0
server_004_text_4,server_004,2026-06-16,0,0
server_004_text_5,server_004,2026-06-16,0,0
server_005_text_1,server_005,2025-12-18,14,2
server_005_text_2,server_005,2025-12-18,10,2
server_005_text_3,server_005,2025-12-18,13,2
server_005_text_4,server_005,2025-12-18,28,2
server_005_text_5,server_005,2025-12-18,15,2
server_005_text_6,server_005,2025-12-18,19,2
server_005_text_1,server_005,2025-12-19,24,4
server_005_text_2,server_005,2025-12-19,1,0
server_005_text_3,server_005,2025-12-19,38,4
server_005_text_4,server_005,2025-12-19,39,4
server_005_text_5,server_005,2025-12-19,7,1
server_005_text_6,server_005,2025-12-19,35,4
server_005_text_1,server_005,2025-12-20,19,4
server_005_text_2,server_005,2025-12-20,46,4
server_005_text_3,server_005,2025-12-20,24,4
server_005_text_4,server_005,2025-12-20,31,4
server_005_text_5,server_005,2025-12-20,32,4
server_005_text_6,server_005,2025-12-20,13,4
server_005_text_1,server_005,2025-12-21,62,5
server_005_text_2,server_005,2025-12-21,59,5
server_005_text_3,server_005,2025-12-21,21,5
server_005_text_4,server_005,2025-12-21,65,5
server_005_text_5,server_005,2025-12-21,25,5
server_005_text_6,server_005,2025-12-21,44,5
server_005_text_1,server_005,2025-12-22,72,5
server_005_text_2,server_005,2025-12-22,12,5
server_005_text_3,server_005,2025-12-22,51,5
server_005_text_4,server_005,2025-12-22,52,5
server_005_text_5,server_005,2025-12-22,9,1
server_005_text_6,server_005,2025-12-22,54,5
server_005_text_1,server_005,2025-12-23,40,6
server_005_text_2,server_005,2025-12-23,21,3
server_005_text_3,server_005,2025-12-23,11,5
server_005_text_4,server_005,2025-12-23,27,8
server_005_text_5,server_005,2025-12-23,8,2
server_005_text_6,server_005,2025-12-23,21,5
server_005_text_1,server_005,2025-12-24,5,2
server_005_text_2,server_005,2025-12-24,32,9
server_005_text_3,server_005,2025-12-24,8,2
server_005_text_4,server_005,2025-12-24,10,2
server_005_text_5,server_005,2025-12-24,14,4
server_005_text_6,server_005,2025-12-24,11,5
server_005_text_1,server_005,2025-12-25,13,6
server_005_text_2,server_005,2025-12-25,48,12
server_005_text_3,server_005,2025-12-25,10,10
server_005_text_4,server_005,2025-12-25,4,2
server_005_text_5,server_005,2025-12-25,14,3
server_005_text_6,server_005,2025-12-25,20,5
server_005_text_1,server_005,2025-12-26,12,6
